crn,course,students_count,average_gpa,year,semester,professor
36149,2821,440,3.38,2020,Spring,"Stepanov, A"
61860,2821,473,3.49,2020,Spring,"Stepanov, A"
63555,2821,333,3.54,2020,Spring,"Stepanov, A"
36150,2821,124,2.38,2020,Spring,"Stepanov, A"
61861,2821,374,2.53,2020,Spring,"Stepanov, A"
63557,2821,166,3.77,2020,Spring,"Stepanov, A"
68745,2822,378,3.13,2020,Spring,"Ravat, U"
68746,2822,442,2.16,2020,Spring,"Ravat, U"
68743,2822,308,2.39,2020,Spring,"Ravat, U"
68744,2822,138,2.79,2020,Spring,"Ravat, U"
68742,2822,423,3.5,2020,Spring,"Wang, M"
68741,2822,343,3.09,2020,Spring,"Wang, M"
69353,2822,134,3.79,2020,Spring,"Unger, D"
69354,2822,320,3.61,2020,Spring,"Unger, D"
36153,2822,360,3.51,2020,Spring,"Wang, M"
63559,2822,410,3.8,2020,Spring,"Ravat, U"
46308,2822,293,3.83,2020,Spring,"Ravat, U"
69351,2822,92,3.88,2020,Spring,"Unger, D"
46320,2822,282,3.07,2020,Spring,"Ravat, U"
63561,2822,449,3.43,2020,Spring,"Ravat, U"
36154,2822,474,2.4,2020,Spring,"Wang, M"
69352,2822,203,3.2,2020,Spring,"Unger, D"
36161,2823,228,3.65,2020,Spring,"Park, T"
36167,2823,174,2.61,2020,Spring,"Park, T"
61876,2824,328,3.5,2020,Spring,"Bravo De Guenni, L"
48340,2824,340,3.74,2020,Spring,"Bravo De Guenni, L"
50354,2824,128,2.49,2020,Spring,"Bravo De Guenni, L"
61877,2824,192,2.5,2020,Spring,"Bravo De Guenni, L"
36179,2825,148,3.72,2020,Spring,"Bravo De Guenni, L"
36185,2825,241,2.36,2020,Spring,"Bravo De Guenni, L"
36194,2826,239,3.19,2020,Spring,"Chen, Y"
36190,2826,116,2.1,2020,Spring,"Chen, Y"
69110,2827,166,3.3,2020,Spring,"Balamuta, J"
60247,2827,398,3.76,2020,Spring,"Douglas, J"
60249,2827,429,3.99,2020,Spring,"Douglas, J"
68747,2828,66,3.39,2020,Spring,"Culpepper, S"
68748,2828,468,3.89,2020,Spring,"Culpepper, S"
67116,2828,403,3.35,2020,Spring,"Culpepper, S"
67117,2828,409,2.52,2020,Spring,"Culpepper, S"
68749,2829,482,2.96,2020,Spring,"Dalpiaz, D"
68750,2829,492,3.9,2020,Spring,"Dalpiaz, D"
67118,2829,87,3.82,2020,Spring,"Dalpiaz, D"
67119,2829,163,3.95,2020,Spring,"Dalpiaz, D"
70527,2830,54,3.75,2020,Spring,"Stepanov, A"
70528,2830,492,3.41,2020,Spring,"Stepanov, A"
70357,2831,481,3.66,2020,Spring,"Glosemeyer, D"
70358,2831,288,2.25,2020,Spring,"Glosemeyer, D"
57004,2832,138,3.75,2020,Spring,"Yang, Y"
67627,2833,82,3.91,2020,Spring,"Li, X"
61910,2834,66,2.11,2020,Spring,"Zhao, S"
61909,2834,94,3.29,2020,Spring,"Zhao, S"
61911,2834,119,3.6,2020,Spring,"Zhao, S"
61912,2834,302,2.34,2020,Spring,"Zhao, S"
69153,2835,252,2.54,2020,Spring,"Linders, D"
69173,2835,469,3.64,2020,Spring,"Linders, D"
67130,2836,97,2.51,2020,Spring,"Li, B"
38173,2837,254,3.33,2020,Spring,"Song, R"
38175,2837,114,2.32,2020,Spring,"Song, R"
39279,2838,438,2.25,2020,Spring,"Fellouris, G"
57553,2839,76,2.54,2020,Spring,"Chatterjee, S"
56933,2839,448,2.71,2020,Spring,"Chatterjee, S"
36204,2840,462,2.24,2020,Spring,"Zhao, S"
69104,2840,411,3.82,2020,Spring,"Shao, X"
45000,2840,393,2.96,2020,Spring,"Park, T"
51687,2841,121,2.09,2020,Spring,"Flanagan, K;Glosemeyer, D;Kinson, C;Shao, X;Unger, D"
54974,2841,28,3.23,2020,Spring,"Flanagan, K;Glosemeyer, D;Kinson, C;Shao, X;Unger, D"
63321,2842,430,2.16,2020,Spring,"Gathogo, M;Wawire, G"
63323,2842,256,3.1,2020,Spring,"Gathogo, M"
63320,2842,295,2.28,2020,Spring,"Gathogo, M;Wawire, G"
63322,2842,46,3.43,2020,Spring,"Gathogo, M"
30977,2843,436,2.62,2020,Spring,"Gathogo, M"
30970,2843,385,2.2,2020,Spring,"Gathogo, M"
39527,2844,187,3.91,2020,Spring,"Gathogo, M"
38902,2844,247,3.57,2020,Spring,"Gathogo, M"
36212,2845,228,3.52,2020,Spring,"Kersh, M"
36220,2846,285,3.5,2020,Spring,"Kersh, M"
36227,2847,377,3.1,2020,Spring,"West, M"
36226,2847,446,3.17,2020,Spring,"Ertekin, E"
36240,2848,355,2.83,2020,Spring,"Hilgenfeldt, S"
36241,2848,388,3.08,2020,Spring,"Chang, W"
36251,2849,448,3.6,2020,Spring,"Johnson, B"
67662,2850,172,3.29,2020,Spring,"Feng, J"
36262,2850,400,3.67,2020,Spring,"Sultana, P"
36263,2850,35,3.29,2020,Spring,"Sultana, P"
36264,2850,476,2.47,2020,Spring,"Karpuzcu, I"
36265,2850,331,2.72,2020,Spring,"Zekry, D"
36266,2850,305,2.34,2020,Spring,"Zekry, D"
45456,2850,87,2.48,2020,Spring,"Kumar, V"
52256,2850,176,3.88,2020,Spring,"Kumar, V"
53796,2850,362,2.02,2020,Spring,"Zekry, D"
54169,2850,265,3.4,2020,Spring,"Kumar, V"
54170,2850,370,3.06,2020,Spring,"Karpuzcu, I"
36267,2850,169,3.71,2020,Spring,"Stephani, K"
36269,2851,437,2.64,2020,Spring,"Matlack, K;Smith, E"
36374,2852,319,3.04,2020,Spring,"Admal, N;Joshi, H"
36333,2853,99,2.48,2020,Spring,"Hutchens, S"
36387,2854,181,2.43,2020,Spring,"Agarwal, V;Chamorro Chavez, L"
36392,2855,318,2.45,2020,Spring,"Pearlstein, A"
36399,2856,403,2.22,2020,Spring,"Gazzola, M"
36402,2857,141,3.04,2020,Spring,"Krishnan, G;Matalon, M"
36406,2858,225,2.16,2020,Spring,"Amiri Hezaveh, A;Jasiuk, I"
63297,2859,412,2.78,2020,Spring,"Starzewski, M"
60823,2860,457,3.51,2020,Spring,"Ewoldt, R"
67553,2861,299,3.94,2020,Spring,"Jahnke, K"
65319,2862,326,3.76,2020,Spring,"Sorkin, H"
65618,2863,52,3.43,2020,Spring,"Sorkin, H"
65252,2864,368,3.61,2020,Spring,"Jahnke, K"
68156,2865,399,3.67,2020,Spring,"Singer, A;Taylor, J"
51374,2865,48,3.53,2020,Spring,"Harbourt, C"
54062,2865,470,2.36,2020,Spring,"Harbourt, C"
68012,2865,352,2.72,2020,Spring,"Harbourt, C"
57701,2865,107,3.92,2020,Spring,"Harbourt, C"
70904,2866,124,2.37,2020,Spring,"Thode, J"
70760,2866,240,3.65,2020,Spring,"Dietkus, R"
64184,2866,380,3.24,2020,Spring,"Patterson, W"
68142,2867,167,3.67,2020,Spring,"Singer, A;Taylor, J"
65391,2867,323,2.53,2020,Spring,"Jahnke, K"
65392,2867,441,3.3,2020,Spring,"Jahnke, K"
65393,2867,135,3.24,2020,Spring,"Patel, S"
65394,2867,493,3.9,2020,Spring,"Hernandez, D"
69646,2867,265,2.82,2020,Spring,"Henderson, A"
65395,2867,489,2.21,2020,Spring,"Switzky, R"
66226,2867,392,3.79,2020,Spring,"Singer, A"
66327,2867,384,2.55,2020,Spring,"Jahnke, K"
71319,2867,430,2.24,2020,Spring,"Jahnke, K"
65314,2868,97,3.07,2020,Spring,"Barich, J"
48501,2869,426,3.21,2020,Spring,"Lilly, B"
62153,2870,420,3.93,2020,Spring,"Gill, S"
68016,2870,248,3.93,2020,Spring,"Gill, S"
57703,2870,450,3.46,2020,Spring,"Gill, S"
65320,2871,35,2.27,2020,Spring,"Hoag, B;Spencer, G"
65326,2871,200,2.33,2020,Spring,"Isserman, N"
51372,2872,403,3.47,2020,Spring,"Chopra, S"
68126,2872,89,2.29,2020,Spring,
68017,2872,47,2.83,2020,Spring,"Chopra, S"
57706,2872,213,3.85,2020,Spring,"Chopra, S"
68020,2873,72,3.92,2020,Spring,"Lilly, B"
57710,2873,314,2.04,2020,Spring,"Lilly, B"
68018,2874,128,3.06,2020,Spring,"Chopra, S"
57712,2874,132,2.44,2020,Spring,"Chopra, S"
64103,2875,496,2.73,2020,Spring,"Jahnke, K"
65622,2875,457,3.21,2020,Spring,"Sorkin, H"
36440,2876,430,3.65,2020,Spring,"Ciofalo, T;Hittman, S;Mitchell, T;Schultz, A"
59599,2876,244,3.33,2020,Spring,"Ciofalo, T;Hittman, S;Mitchell, T;Schultz, A"
62300,2877,277,3.19,2020,Spring,"Miller, T;Morrissette, J;Radice, T;Scheier, J;Steinrock, J"
62298,2877,303,3.29,2020,Spring,"Miller, T;Morrissette, J;Radice, T;Salmasi, K;Steinrock, J"
36627,2877,466,3.32,2020,Spring,"Batson, K;Pullen, K;Radice, T;Webb, A"
54988,2877,426,3.34,2020,Spring,"Goodell, E;Miller, T;Morrissette, J;Radice, T;Steinrock, J"
62299,2877,261,3.45,2020,Spring,"Miller, T;Morrissette, J;Radice, T;Scheier, J;Steinrock, J"
53656,2877,470,3.46,2020,Spring,"Carlson, V;Miller, T;Morrissette, J;Radice, T;Steinrock, J"
62296,2877,370,3.49,2020,Spring,"Miller, T;Morrissette, J;Radice, T;Scheier, J;Steinrock, J"
60504,2877,262,3.55,2020,Spring,"Miller, T;Morrissette, J;Radice, T;Rivera, D;Steinrock, J"
62294,2877,310,3.6,2020,Spring,"Miller, T;Morrissette, J;Radice, T;Steinrock, J;Toruno, A"
62297,2877,313,3.6,2020,Spring,"Miller, T;Morrissette, J;Radice, T;Salmasi, K;Steinrock, J"
57878,2877,185,3.6,2020,Spring,"Miller, T;Morrissette, J;Radice, T;Scheier, J;Steinrock, J"
59297,2877,223,3.62,2020,Spring,"Burditt, B;Miller, T;Morrissette, J;Radice, T;Steinrock, J"
62301,2877,71,3.63,2020,Spring,"Carlson, V;Miller, T;Morrissette, J;Radice, T;Steinrock, J"
60500,2877,160,3.7,2020,Spring,"Higgins, C;Miller, T;Morrissette, J;Radice, T;Steinrock, J"
60499,2877,65,3.71,2020,Spring,"Fox, R;Miller, T;Morrissette, J;Radice, T;Steinrock, J"
59298,2877,215,3.79,2020,Spring,"Hernandez, E;Miller, T;Morrissette, J;Radice, T;Steinrock, J"
62302,2877,155,3.79,2020,Spring,"Kipp, D;Miller, T;Morrissette, J;Radice, T;Steinrock, J"
60501,2877,167,3.81,2020,Spring,"Jenkins, J;Miller, T;Morrissette, J;Radice, T;Steinrock, J"
60503,2877,236,3.82,2020,Spring,"Miller, T;Morrissette, J;Radice, T;Ramsey, N;Steinrock, J"
62295,2877,394,3.82,2020,Spring,"Miller, T;Morrissette, J;Radice, T;Steinrock, J;Yoerges, D"
60502,2877,203,3.84,2020,Spring,"Miller, T;Morrill, A;Morrissette, J;Radice, T;Steinrock, J"
54989,2877,251,3.89,2020,Spring,"Miller, T;Morrissette, J;Radice, T;Steinrock, J;Steinrock, Z"
36548,2877,62,2.86,2020,Spring,"Pullen, K;Radice, T"
36595,2877,265,2.94,2020,Spring,"Batson, K;Pullen, K"
36606,2877,182,2.42,2020,Spring,"Pullen, K;Webb, A"
57877,2877,451,3.55,2020,Spring,"Pullen, K;Radice, T"
57300,2878,446,3.06,2020,Spring,"Ciofalo, T"
63665,2879,465,3.92,2020,Spring,"Batson, K;Goodell, E;Morrissette, J"
63944,2879,324,2.73,2020,Spring,"Batson, K;Morrissette, J"
63945,2879,450,3.72,2020,Spring,"Goodell, E;Morrissette, J"
47966,2880,414,2.22,2020,Spring,"Diaz-Soto, J"
69423,2881,423,3.43,2020,Spring,"Dominguez, H;Scholwin, R"
36481,2882,39,2.34,2020,Spring,"Jenkins, J"
36485,2882,216,2.25,2020,Spring,"Ramsey, N"
36494,2882,99,2.9,2020,Spring,"Higgins, C"
54939,2882,175,3.26,2020,Spring,"Toruno, A"
40111,2883,177,3.25,2020,Spring,"Anderson, R;Rivera, D"
40113,2883,427,3.51,2020,Spring,"Fox, R"
70780,2884,91,3.1,2020,Spring,"Murray, B;Perry, R"
70783,2884,143,3.08,2020,Spring,"Kidd, L;Williams, M"
70779,2884,221,2.38,2020,Spring,"Murray, B;Perry, R"
70782,2884,189,3.29,2020,Spring,"Kidd, L;Williams, M"
70781,2884,352,2.26,2020,Spring,"Murray, B;Perry, R"
37074,2885,387,3.57,2020,Spring,"Bright, L"
37054,2886,407,2.21,2020,Spring,"Rainwater, C"
67759,2887,75,3.69,2020,Spring,"Schultz, R;Winch, N"
69386,2888,329,3.25,2020,Spring,"Murray, B"
47191,2889,62,3.79,2020,Spring,"Jenkins, J;Kipp, D"
36530,2890,234,2.99,2020,Spring,"Dixon, L"
36655,2891,104,2.54,2020,Spring,"Sterritt, D"
70785,2892,163,3.16,2020,Spring,"Murray, B;Perry, R"
70788,2892,248,2.8,2020,Spring,"Kidd, L;Williams, M"
70784,2892,237,3.55,2020,Spring,"Murray, B;Perry, R"
70787,2892,317,3.83,2020,Spring,"Kidd, L;Williams, M"
70786,2892,214,3.85,2020,Spring,"Murray, B;Perry, R"
69424,2893,87,2.94,2020,Spring,"Schultz, A"
52967,2894,168,2.57,2020,Spring,"Carlson, V;Robinson, V"
37057,2895,357,3.73,2020,Spring,"Burditt, B;Moody, A;Spridco, J"
40144,2896,419,3.42,2020,Spring,"Moody, A"
40145,2897,199,2.98,2020,Spring,"Morrill, A;Spridco, J"
40147,2898,217,2.11,2020,Spring,"Mitchell, T;Morrissette, J"
55404,2899,182,2.58,2020,Spring,"Spridco, J"
52144,2899,242,2.84,2020,Spring,"Anderson, R"
53461,2899,56,2.73,2020,Spring,"Dixon, L;Spridco, J"
53211,2899,34,2.5,2020,Spring,"Miller, T"
69675,2900,274,2.52,2020,Spring,"Kaczmarowski, R"
64515,2900,451,3.13,2020,Spring,"Bouck, A"
61056,2900,285,3.26,2020,Spring,"Murray, B;Perry, R"
61155,2900,74,2.43,2020,Spring,"Kidd, L;Williams, M"
37081,2900,278,3.45,2020,Spring,"Ciofalo, T;Kocher, C"
37084,2900,494,3.39,2020,Spring,"Diaz-Soto, J;Griggs, J"
37091,2900,432,2.16,2020,Spring,"LaBau, A;Scholwin, R"
37092,2900,214,3.05,2020,Spring,"Bouck, A;Kaczmarowski, R"
69677,2900,125,2.4,2020,Spring,"Boesche, J"
62892,2900,477,3.3,2020,Spring,"Boesche, J"
61081,2900,142,2.29,2020,Spring,"Jenkins, J"
37086,2900,351,3.15,2020,Spring,"Murray, B;Perry, R"
37088,2900,128,3.27,2020,Spring,"Schultz, R;Stewart, A"
70790,2900,372,3.27,2020,Spring,"Gregg, R"
70015,2900,53,2.17,2020,Spring,"Miller, T"
66258,2900,218,2.56,2020,Spring,"Robinson, V"
56298,2900,380,3.92,2020,Spring,
37090,2900,315,3.81,2020,Spring,"Donley, A;Rundell, J"
37093,2900,218,3.06,2020,Spring,"Kidd, L;Williams, M"
40149,2900,198,3.55,2020,Spring,"Maslova, O"
40151,2900,307,2.42,2020,Spring,"Schultz, R;Stewart, A"
40153,2900,151,3.84,2020,Spring,"Ciofalo, T;Kocher, C;Schultz, A"
40155,2900,351,3.81,2020,Spring,"LaBau, A;Scholwin, R"
37095,2900,260,2.76,2020,Spring,"Rainwater, C"
40150,2900,202,3.94,2020,Spring,"Murray, B;Perry, R"
40152,2900,43,3.79,2020,Spring,"Diaz-Soto, J;Griggs, J"
40154,2900,263,2.18,2020,Spring,"Donley, A"
37076,2900,483,2.82,2020,Spring,"Sturgis, N"
37078,2900,179,3.94,2020,Spring,"Bright, L"
37079,2900,170,3.8,2020,Spring,"Dixon, L"
40176,2900,321,2.55,2020,Spring,"Mitchell, T"
37097,2900,395,2.69,2020,Spring,"Fay, L"
37098,2900,386,3.82,2020,Spring,"Morrissette, J"
40156,2900,56,2.9,2020,Spring,"Rainwater, C"
56369,2900,74,3.15,2020,Spring,"Morrissette, J"
69492,2901,171,3.12,2020,Spring,"Ciofalo, T;Schultz, A"
51408,2902,116,3.36,2020,Spring,"Kocher, C"
48135,2903,415,2.56,2020,Spring,"Miller, T"
69426,2904,146,3.71,2020,Spring,"Stewart, A"
69678,2905,321,2.16,2020,Spring,"Murray, B"
37102,2906,247,3.8,2020,Spring,"Perry, R"
60911,2907,396,2.46,2020,Spring,"Perry, R"
67760,2908,121,3.87,2020,Spring,"Murray, B;Perry, R"
37106,2909,309,3.59,2020,Spring,"Kaczmarowski, R"
37107,2910,488,3.31,2020,Spring,"Kaczmarowski, R"
44227,2910,295,2.96,2020,Spring,"Kaczmarowski, R"
47197,2911,307,2.24,2020,Spring,"Curtis, K"
51416,2912,61,3.99,2020,Spring,"Ciofalo, T;Kocher, C;Schultz, A"
37101,2913,360,2.24,2020,Spring,"Scholwin, R"
46962,2914,366,3.27,2020,Spring,"Scholwin, R"
37104,2915,168,3.59,2020,Spring,"Dietrich, M"
59808,2916,86,2.19,2020,Spring,"Diaz-Soto, J"
61026,2917,469,3.31,2020,Spring,"Griggs, J"
69490,2918,77,2.59,2020,Spring,"Boesche, J"
67764,2919,487,2.36,2020,Spring,"Jenkins, J"
40181,2920,207,3.54,2020,Spring,"Burditt, B;Moody, A;Spridco, J"
37065,2921,434,3.43,2020,Spring,"Moody, A"
40182,2922,308,2.33,2020,Spring,"Sterritt, D"
40183,2923,201,3.45,2020,Spring,"Hernandez, E;Munoz, A;Sturgis, N"
47211,2924,65,3.38,2020,Spring,"Munoz, A"
70710,2925,52,2.97,2020,Spring,"Boesche, J"
70871,2926,265,3.97,2020,Spring,"Donley, A;Stewart, A"
67757,2927,46,2.59,2020,Spring,"Murray, B"
67758,2928,367,3.21,2020,Spring,"Murray, B"
69427,2929,117,2.14,2020,Spring,"LaBau, A"
69429,2930,60,3.01,2020,Spring,"Schultz, R"
69432,2931,237,3.7,2020,Spring,"Schultz, R"
61035,2932,321,2.24,2020,Spring,"Maslova, O"
51461,2932,494,3.04,2020,Spring,"Mitchell, T"
37128,2932,154,3.44,2020,Spring,"Diaz-Soto, J"
37135,2932,138,2.45,2020,Spring,"Murray, B;Perry, R"
69433,2933,56,2.11,2020,Spring,"Kocher, C"
44194,2934,294,3.42,2020,Spring,"Jenkins, J"
67762,2935,344,3.08,2020,Spring,"Pullen, K"
37136,2936,238,2.09,2020,Spring,"Moody, A;Spridco, J"
40192,2937,342,3.56,2020,Spring,"Moody, A"
40195,2938,445,2.24,2020,Spring,"Spridco, J"
40201,2939,400,2.65,2020,Spring,"Anderson, R;Sturgis, N"
59584,2940,309,2.39,2020,Spring,"Donley, A"
54115,2940,422,3.04,2020,Spring,
56390,2940,316,3.48,2020,Spring,
59475,2940,325,2.05,2020,Spring,"Ciofalo, T;Stewart, A"
61294,2940,283,3.91,2020,Spring,"Kaczmarowski, R"
62401,2940,42,3.13,2020,Spring,"Perry, R"
63068,2940,247,2.66,2020,Spring,"Donley, A"
57325,2940,305,2.91,2020,Spring,"Griggs, J"
64373,2940,464,3.06,2020,Spring,"Murray, B"
10238,2940,253,3.16,2020,Spring,
41150,2940,451,2.1,2020,Spring,"Maslova, O"
28423,2940,330,3.79,2020,Spring,"Schultz, R"
60912,2940,334,2.06,2020,Spring,"Perry, R"
54891,2941,287,3.8,2020,Spring,"Warburton, K"
54890,2941,116,3.21,2020,Spring,"Warburton, K"
65515,2941,172,3.84,2020,Spring,"Warburton, K"
54726,2942,228,3.49,2020,Spring,"Jenkins, R"
54725,2942,241,3.29,2020,Spring,"Jenkins, R"
65518,2942,55,2.65,2020,Spring,"Pagura, R"
70687,2943,294,2.1,2020,Spring,"Jenkins, R"
71031,2943,308,3.03,2020,Spring,"Jenkins, R"
71032,2943,229,2.86,2020,Spring,"Jenkins, R"
67425,2944,300,2.98,2020,Spring,"Tolliver, J"
54727,2944,411,2.98,2020,Spring,"Tolliver, J"
68561,2945,374,2.28,2020,Spring,"Phillips, P"
68560,2945,441,3.96,2020,Spring,"Phillips, P"
67078,2946,455,2.01,2020,Spring,"Ivashkiv, R"
67079,2946,238,3.81,2020,Spring,"Ivashkiv, R"
62057,2947,489,2.92,2020,Spring,"Warburton, K"
62062,2947,248,2.32,2020,Spring,"Warburton, K"
68558,2948,165,2.4,2020,Spring,"Pagura, R"
68562,2948,187,2.88,2020,Spring,"Pagura, R"
37173,2949,51,2.93,2020,Spring,"Iswarya Alex, -;Raveendran Nair, G"
69430,2950,160,3.53,2020,Spring,"Davidson, P"
37181,2951,311,2.82,2020,Spring,"Raveendran Nair, G"
37176,2951,21,2.47,2020,Spring,"Raveendran Nair, G"
37178,2951,262,2.65,2020,Spring,"Raveendran Nair, G"
50356,2951,452,3.04,2020,Spring,"Raveendran Nair, G"
53774,2951,320,2.17,2020,Spring,"Raveendran Nair, G"
54745,2952,114,2.23,2020,Spring,"Lee, T"
54744,2952,110,3.15,2020,Spring,"Lee, T"
44662,2953,195,3.12,2020,Spring,"Green-Miller, A;Rodriguez, L"
48883,2954,446,2.98,2020,Spring,"Grift, T"
48882,2954,44,2.72,2020,Spring,"Grift, T"
37196,2955,455,3.19,2020,Spring,"Raveendran Nair, G;Walter, J"
37193,2955,24,3.77,2020,Spring,"Raveendran Nair, G"
69271,2956,259,3.04,2020,Spring,"Rausch, K"
47286,2957,215,3.25,2020,Spring,"Aherin, R;Thissen, J"
47285,2958,250,3.17,2020,Spring,"Aherin, R;Thissen, J"
37205,2959,479,3.92,2020,Spring,"Lee, T"
37206,2959,489,3.67,2020,Spring,"Lee, T"
37207,2959,145,2.5,2020,Spring,"Lee, T"
70803,2960,70,3.9,2020,Spring,"Tian, L"
50357,2961,28,2.36,2020,Spring,"Rausch, K"
69609,2962,293,3.58,2020,Spring,"Rausch, K"
46250,2963,47,3.29,2020,Spring,"Ozcan, A"
70895,2964,355,2.3,2020,Spring,"Ozcan, A"
70897,2964,26,2.43,2020,Spring,"Ozcan, A"
70896,2964,132,2.19,2020,Spring,"Ozcan, A"
70374,2964,224,2.86,2020,Spring,"Ozcan, A"
46304,2965,104,2.65,2020,Spring,"Ozcan, A"
48761,2966,221,2.52,2020,Spring,"Ozcan, A"
52524,2967,129,3.46,2020,Spring,"Ozcan, A"
37287,2968,73,2.57,2020,Spring,"Ivashkiv, R"
42103,2969,80,3.56,2020,Spring,"Ivashkiv, R"
57242,2970,229,3.67,2020,Spring,"Fang, F;Guevara-Nadeau, A"
60627,2971,99,3.9,2020,Spring,"Allred, D"
70402,2972,32,3.2,2020,Spring,"Kerr, N;Salo, K"
53015,2973,460,3.68,2020,Spring,"Ashtari, A;Miraftab, F"
67678,2974,442,3.98,2020,Spring,"Edwards, M"
55395,2975,62,3.14,2020,Spring,"Lewington, F;Yenigun, O"
55334,2975,204,3.72,2020,Spring,"Lewington, F;Yenigun, O"
55335,2975,422,2.13,2020,Spring,"Lewington, F;Yenigun, O"
37260,2976,375,3.48,2020,Spring,"Basnet, V;Schneider, D"
65280,2977,157,3.66,2020,Spring,"Greenlee, A"
65279,2977,353,2.26,2020,Spring,"Lee, B"
65278,2977,55,3.11,2020,Spring,"Schneider, D"
65281,2977,116,2.89,2020,Spring,"Miraftab, F"
69866,2977,49,2.2,2020,Spring,"Barajas, J"
48781,2978,53,2.89,2020,Spring,"Chen, M;Lee, B"
51248,2978,224,2.91,2020,Spring,"Chen, M;Lee, B"
67679,2979,24,2.82,2020,Spring,"Rost, C"
65165,2980,274,3.26,2020,Spring,"Kowalski, R"
37262,2981,64,3.73,2020,Spring,"Novak, A"
10261,2982,264,2.17,2020,Spring,
67680,2983,388,2.16,2020,Spring,"Novak, A"
53058,2984,393,3.46,2020,Spring,"Fang, F;McClanahan, J"
53059,2984,236,3.48,2020,Spring,"Fang, F;McClanahan, J"
68438,2985,82,3.54,2020,Spring,"Olshansky, R;Torres-Cordero, A"
70404,2986,159,3.48,2020,Spring,"Barajas, J;Benkraouda, O"
70405,2987,204,3.33,2020,Spring,"Barajas, J"
70407,2988,189,3.69,2020,Spring,"Sarmiento, H;Walters, E"
70409,2989,484,3.71,2020,Spring,"Schneider, D"
65170,2990,488,3.85,2020,Spring,"Allred, D"
63533,2991,320,2.32,2020,Spring,"Balachandran, S;Greenlee, A"
45243,2991,88,3.74,2020,Spring,"Braun, L"
55761,2991,59,3.11,2020,Spring,"Kennedy, S"
57238,2992,161,3.56,2020,Spring,"Doussard, M;Kelly, C"
55420,2993,422,3.81,2020,Spring,"Hooker, J"
63655,2994,79,3.08,2020,Spring,"Chakraborty, A"
61987,2995,447,3.39,2020,Spring,"Zhao, L"
69551,2995,97,3.04,2020,Spring,"Zhao, L"
62641,2995,31,3.48,2020,Spring,"Zhao, L"
62002,2995,338,3.96,2020,Spring,"Zhao, L"
62658,2995,153,2.83,2020,Spring,"Zhao, L"
62003,2995,464,3.05,2020,Spring,"Zhao, L"
62659,2995,106,3.73,2020,Spring,"Zhao, L"
37283,2996,281,2.49,2020,Spring,"Miraftab, F"
55415,2997,375,2.06,2020,Spring,"Doussard, M"
53145,2998,384,2.69,2020,Spring,"Lee, B"
69080,2999,260,3.11,2020,Spring,"Miraftab, F"
10269,3000,43,2.15,2020,Spring,
49726,3001,447,2.22,2020,Spring,"Langan, J"
48513,3002,133,2.3,2020,Spring,"Austin, S;Gutierrez Nibeyro, S"
52776,3003,127,2.44,2020,Spring,"Tonozzi, C"
61090,3004,204,3.02,2020,Spring,"Barger, A;Connolly, S;Fan, T;Roady, P"
37718,3005,127,2.21,2020,Spring,"Frederico Canisso, I"
69660,3006,259,3.87,2020,Spring,"Reinhart Dungar, J"
57849,3007,281,3.84,2020,Spring,"Tonozzi, C"
70489,3008,450,3.24,2020,Spring,"Aldridge, B"
71045,3009,158,2.24,2020,Spring,"Foreman, P;Lowe, J"
37720,3010,62,2.84,2020,Spring,"Foreman, J"
37721,3011,402,2.92,2020,Spring,"Hague, D"
60959,3011,39,3.36,2020,Spring,"Gutierrez Nibeyro, S;McCoy, A"
37723,3012,412,3.01,2020,Spring,"Pieper, J"
10324,3013,69,3.02,2020,Spring,
51913,3014,149,3.93,2020,Spring,
53825,3015,219,2.56,2020,Spring,"Foreman, J"
45068,3016,296,3.18,2020,Spring,"Keller, K"
57990,3017,135,3.25,2020,Spring,"Cappa, A;Swailes, O"
55873,3018,427,3.41,2020,Spring,"Austin, S;Foreman, J"
70929,3019,93,3.29,2020,Spring,"Fries, R;Vitt, J"
58171,3020,198,2.59,2020,Spring,"Austin, S;Wilkins, P"
62865,3020,420,3.16,2020,Spring,"Austin, S;Wilkins, P"
58170,3021,446,2.26,2020,Spring,"Gutierrez Nibeyro, S;McCoy, A"
47421,3022,194,2.19,2020,Spring,"Gutierrez Nibeyro, S;Madsen, L;McCoy, A"
37696,3023,70,2.79,2020,Spring,"Pieper, J"
48771,3024,351,3.17,2020,Spring,"Knap, K"
64309,3025,147,3.08,2020,Spring,"Foreman, J"
53827,3025,68,3.19,2020,Spring,"Foreman, J"
37704,3026,249,2.35,2020,Spring,"Fleming, K;Martins, B"
60255,3027,58,2.4,2020,Spring,"Aldridge, B;Lowe, J"
53072,3028,254,2.08,2020,Spring,"Sander, S"
58128,3029,139,2.89,2020,Spring,"Hague, D"
53066,3030,106,2.87,2020,Spring,"Aldridge, B;Allender, M;Barko, P;Constable, P;Davila, J;Foote, S;Foreman, J;French, D;Fries, R;Hamel, P;Inoue, M;Ko, C;Lowery, T;Madsen, L;Mei, W;Reddi, P;Rudolph, U;Sprandel, I;Wilkins, P;Ziv-Gal, A"
53067,3030,63,2.63,2020,Spring,"Bhurke, A;Davila, J;Erbach, G;Foreman, J;Hatcher, K;Ko, C;Lowery, T;Lynch, A;Reddi, P;Sprandel, I;Summers, C"
